"id_unidade";"unidade";"natureza_despesa";"ano";"valor"
"6979";"FNDE - PNAE/EMU";"MATERIAL DE CONSUMO";"2020.0";"R$        41.036,00"
"6978";"FNDE - PNAE/ESENF";"MATERIAL DE CONSUMO";"2020.0";"R$        57.888,00"
"6976";"FNDE - PNAE/NEI";"MATERIAL DE CONSUMO";"2020.0";"R$        74.764,00"
"6799";"FNDE - PRONATEC - EAJ";"SERV. PESSOA JURÍDICA";"2020.0";"R$         3.315,88"
"30988";"FNDE - TED Nº 10030/20 - CECANE";"SERV. PESSOA JURÍDICA";"2020.0";"R$     1.176.039,48"
"30782";"FNDE - TED Nº 9303/20 - NOVOS CAMINHOS/EAJ";"SERV. PESSOA JURÍDICA";"2020.0";"R$       423.552,00"
"30782";"FNDE - TED Nº 9303/20 - NOVOS CAMINHOS/EAJ";"AUXILIO A PESSOA FISICA";"2020.0";"R$       944.040,00"
"30782";"FNDE - TED Nº 9303/20 - NOVOS CAMINHOS/EAJ";"MATERIAL DE CONSUMO";"2020.0";"R$       376.104,00"
"30782";"FNDE - TED Nº 9303/20 - NOVOS CAMINHOS/EAJ";"SERV. PESSOA FÍSICA";"2020.0";"R$     2.512.560,00"
"30782";"FNDE - TED Nº 9303/20 - NOVOS CAMINHOS/EAJ";"OBRIGAÇÕES PATRONAIS";"2020.0";"R$       500.512,00"
"30783";"FNDE - TED Nº 9303/20 - NOVOS CAMINHOS/IMD";"OBRIGAÇÕES PATRONAIS";"2020.0";"R$       426.222,00"
"30783";"FNDE - TED Nº 9303/20 - NOVOS CAMINHOS/IMD";"AUXILIO A PESSOA FISICA";"2020.0";"R$       330.240,00"
"30783";"FNDE - TED Nº 9303/20 - NOVOS CAMINHOS/IMD";"SERV. PESSOA JURÍDICA";"2020.0";"R$       325.904,00"
"30783";"FNDE - TED Nº 9303/20 - NOVOS CAMINHOS/IMD";"SERV. PESSOA FÍSICA";"2020.0";"R$     2.060.391,60"
"30824";"FNDE - TED Nº 9491/20  NOVOS CAMINHOS/EAJ";"AUXILIO A PESSOA FISICA";"2020.0";"R$       296.241,20"
"30824";"FNDE - TED Nº 9491/20  NOVOS CAMINHOS/EAJ";"SERV. PESSOA JURÍDICA";"2020.0";"R$        50.000,00"
"30824";"FNDE - TED Nº 9491/20  NOVOS CAMINHOS/EAJ";"SERV. PESSOA FÍSICA";"2020.0";"R$       446.912,64"
"30824";"FNDE - TED Nº 9491/20  NOVOS CAMINHOS/EAJ";"MATERIAL DE CONSUMO";"2020.0";"R$       203.000,00"
"30824";"FNDE - TED Nº 9491/20  NOVOS CAMINHOS/EAJ";"OBRIGAÇÕES PATRONAIS";"2020.0";"R$        94.978,16"
"30825";"FNDE - TED Nº 9491/20  NOVOS CAMINHOS/IMD";"AUXILIO A PESSOA FISICA";"2020.0";"R$       287.424,00"
"30825";"FNDE - TED Nº 9491/20  NOVOS CAMINHOS/IMD";"SERV. PESSOA JURÍDICA";"2020.0";"R$        72.288,00"
"30825";"FNDE - TED Nº 9491/20  NOVOS CAMINHOS/IMD";"SERV. PESSOA FÍSICA";"2020.0";"R$     1.040.000,00"
"30825";"FNDE - TED Nº 9491/20  NOVOS CAMINHOS/IMD";"OBRIGAÇÕES PATRONAIS";"2020.0";"R$       208.000,00"
"30846";"FNDE - TED Nº 9644/20 - NOVOS CAMINHOS/EAJ";"SERV. PESSOA FÍSICA";"2020.0";"R$     2.607.360,00"
"30846";"FNDE - TED Nº 9644/20 - NOVOS CAMINHOS/EAJ";"MATERIAL DE CONSUMO";"2020.0";"R$       350.000,00"
"30846";"FNDE - TED Nº 9644/20 - NOVOS CAMINHOS/EAJ";"AUXILIO A PESSOA FISICA";"2020.0";"R$       983.000,00"
"30846";"FNDE - TED Nº 9644/20 - NOVOS CAMINHOS/EAJ";"SERV. PESSOA JURÍDICA";"2020.0";"R$        56.000,00"
"30846";"FNDE - TED Nº 9644/20 - NOVOS CAMINHOS/EAJ";"OBRIGAÇÕES PATRONAIS";"2020.0";"R$       532.840,00"
"30424";"FNS - TED Nº 11/2019 - NUPLAM";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$     3.802.272,12"
"11182";"FNS - TED Nº 229/2017 - NUPLAM";"EQUIP. MATERIAL PERMANENTE";"2020.0";"R$    11.008.578,36"
"30947";"FNS - TED Nº 61/2020 - NUPLAM";"SERV. PESSOA JURÍDICA";"2020.0";"R$   122.179.511,49"
"30959";"FNS - TED Nº 70/2020";"SERV. PESSOA JURÍDICA";"2020.0";"R$       800.000,00"
"30516";"FNS - TED Nº 72/2019";"SERV. PESSOA JURÍDICA";"2020.0";"R$     1.110.379,88"
"30990";"FNS - TED Nº 90/2020 - HANSENÍASE";"SERV. PESSOA JURÍDICA";"2020.0";"R$       600.000,00"
"30843";"FOLHA DE PESSOAL UFRN";"DESPESAS ORÇAMENTARIAS COM BENEFÍCIOS ASSISTENCIAIS";"2020.0";"R$       516.439,00"
"30561";"FORMAÇÃO CONTINUADA EM EDUCAÇÃO FÍSICA ESCOLAR PARA OS PROFESSORES E PROFESSORAS VINCULADOS À SECRETARIA DE EDUCAÇÃO DO MUNICÍPIO DE PARNAMIRIM/RN";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         2.160,00"
"30562";"FORMAÇÃO DE MULTIPLICADORES DE INFORMAÇÕES PREVENTIVAS SOBRE INTOXICAÇÕES EXÓGENAS";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$           914,00"
"30606";"FORMAÇÃO DOCENTE E PRÁTICAS DE EDUCAÇÃO DA INFÂNCIA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         2.272,00"
"30840";"FORRAGEM NA PRÁTICA: PRODUÇÃO E CONSERVAÇÃO DE FORRAGEM PARA REGIÕES SEMIÁRIDAS";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         6.000,00"
"30727";"FORTALECIMENTO DO SERVIÇO DE INFORMAÇÕES SOBRE MEDICAMENTOS NO HOSPITAL DO SERIDÓ";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         1.020,27"
"30841";"FRUTICULTURA 2020: ""DE VOLTA PARA O FUTURO""";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         3.790,84"
"30841";"FRUTICULTURA 2020: ""DE VOLTA PARA O FUTURO""";"MATERIAL DE CONSUMO";"2020.0";"R$           141,85"
"30619";"FRUTIFICA-MACAÍBA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         2.800,00"
"11077";"FUB - TED Nº 01/2017 - SINFO";"SERV. PESSOA JURÍDICA";"2020.0";"R$       528.566,66"
"30049";"FUFSE - ACORDO DE COOPERAÇÃO 2014.053/2014 - SINFO";"SERV. PESSOA JURÍDICA";"2020.0";"R$     1.000.000,00"
"9772";"FUNASA - TED Nº 03/2015";"SERV. PESSOA JURÍDICA";"2020.0";"R$       956.278,64"
"1456";"FUNDO DE EXTENSÃO";"SERV. PESSOA FÍSICA";"2020.0";"R$        66.385,88"
"1456";"FUNDO DE EXTENSÃO";"SERV. PESSOA JURÍDICA";"2020.0";"R$           142,00"
"1456";"FUNDO DE EXTENSÃO";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$     2.860.524,97"
"1468";"FUNDO DE GRADUAÇÃO";"SERV. PESSOA FÍSICA";"2020.0";"R$         9.034,82"
"1468";"FUNDO DE GRADUAÇÃO";"OBRIGAÇÕES PATRONAIS";"2020.0";"R$           129,80"
"1468";"FUNDO DE GRADUAÇÃO";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$       900.824,52"
"1455";"FUNDO DE PESQUISA";"OBRIGAÇÕES CONTRIBUTIVAS";"2020.0";"R$           314,80"
"1455";"FUNDO DE PESQUISA";"SERV. PESSOA JURÍDICA";"2020.0";"R$         6.450,50"
"1455";"FUNDO DE PESQUISA";"DIÁRIAS";"2020.0";"R$           395,90"
"1455";"FUNDO DE PESQUISA";"PASSAGENS";"2020.0";"R$             0,00"
"1455";"FUNDO DE PESQUISA";"AUX. FINANCEIRO ESTUDANTE";"2020.0";"R$       264.800,00"
"1455";"FUNDO DE PESQUISA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$     4.216.550,80"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"AUXÍLIO FINANCEIRO A PESQUISADORES";"2020.0";"R$        59.938,00"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"SERV. PESSOA FÍSICA";"2020.0";"R$         4.284,87"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"DIV.EXERCÍCIOS ANTERIORES";"2020.0";"R$        29.611,57"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"DESENVOLVIMENTO DE SOFTWARE";"2020.0";"R$       150.471,75"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"SERV. PESSOA JURÍDICA";"2020.0";"R$       122.700,05"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"INDENIZAÇÕES E RESTITUIÇÕE";"2020.0";"R$        51.025,57"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$     4.861.965,06"
"1454";"FUNDO DE PÓS-GRADUAÇÃO";"OBRIGAÇÕES PATRONAIS";"2020.0";"R$         1.387,18"
"5289";"FUNDO DE PÓS GRADUAÇÃO/FUNPEC";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$       273.835,67"
"4811";"FUNDO EDITORIAL";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$       176.196,00"
"262";"GABINETE DO REITOR";"EQUIP. MATERIAL PERMANENTE";"2020.0";"R$        26.524,79"
"262";"GABINETE DO REITOR";"SERV. PESSOA JURÍDICA";"2020.0";"R$        76.454,91"
"262";"GABINETE DO REITOR";"DIÁRIAS";"2020.0";"R$        10.079,61"
"262";"GABINETE DO REITOR";"LOC. MÃO-DE-OBRA";"2020.0";"R$       109.276,55"
"262";"GABINETE DO REITOR";"SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO";"2020.0";"R$        11.126,40"
"262";"GABINETE DO REITOR";"MATERIAL DE CONSUMO";"2020.0";"R$        23.411,25"
"262";"GABINETE DO REITOR";"PASSAGENS";"2020.0";"R$        13.212,97"
"262";"GABINETE DO REITOR";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$       586.733,09"
"5272";"GABINETE DO REITOR/RECEITAS PROPRIAS";"SERV. PESSOA JURÍDICA";"2020.0";"R$       850.558,93"
"5272";"GABINETE DO REITOR/RECEITAS PROPRIAS";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$       195.200,00"
"30913";"GAMIFICAÇÃO COMO ESTRATÉGIA PARA O ENGAJAMENTO DE ALUNOS EM DISCIPLINAS INTRODUTÓRIAS DE PROGRAMAÇÃO";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         7.000,00"
"30913";"GAMIFICAÇÃO COMO ESTRATÉGIA PARA O ENGAJAMENTO DE ALUNOS EM DISCIPLINAS INTRODUTÓRIAS DE PROGRAMAÇÃO";"OBRIGAÇÕES PATRONAIS";"2020.0";"R$           583,31"
"30913";"GAMIFICAÇÃO COMO ESTRATÉGIA PARA O ENGAJAMENTO DE ALUNOS EM DISCIPLINAS INTRODUTÓRIAS DE PROGRAMAÇÃO";"SERV. PESSOA FÍSICA";"2020.0";"R$         2.916,53"
"30779";"GAYA DANÇA CONTEMPORÂNEA";"SERV. PESSOA FÍSICA";"2020.0";"R$         4.320,00"
"30779";"GAYA DANÇA CONTEMPORÂNEA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         3.600,00"
"30702";"GEOEDUCAÇÃO NO GEOPARQUE SERIDÓ EM JOGOS, MATERIAIS E ATIVIDADES LÚDICAS";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         9.517,09"
"30702";"GEOEDUCAÇÃO NO GEOPARQUE SERIDÓ EM JOGOS, MATERIAIS E ATIVIDADES LÚDICAS";"SERV. PESSOA JURÍDICA";"2020.0";"R$         3.471,01"
"5137";"GESTAO DE BOLSAS";"AUX. FINANCEIRO ESTUDANTE";"2020.0";"R$     6.335.190,01"
"5137";"GESTAO DE BOLSAS";"SERV. PESSOA FÍSICA";"2020.0";"R$        67.950,00"
"5137";"GESTAO DE BOLSAS";"AUXÍLIO FINANCEIRO A PESQUISADORES";"2020.0";"R$        35.740,00"
"4656";"GESTÃO DE CONTRATOS";"DIÁRIAS";"2020.0";"R$       460.348,63"
"4656";"GESTÃO DE CONTRATOS";"AUX. FINANCEIRO ESTUDANTE";"2020.0";"R$       149.086,05"
"4656";"GESTÃO DE CONTRATOS";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$        19.576,83"
"4656";"GESTÃO DE CONTRATOS";"SERV. PESSOA JURÍDICA";"2020.0";"R$    11.113.573,79"
"4656";"GESTÃO DE CONTRATOS";"SERV. PESSOA FÍSICA";"2020.0";"R$     1.042.680,92"
"4656";"GESTÃO DE CONTRATOS";"SERVIÇOS / UG-GESTÃO";"2020.0";"R$         1.108,32"
"4656";"GESTÃO DE CONTRATOS";"LOC. MÃO-DE-OBRA";"2020.0";"R$    29.126.859,34"
"4656";"GESTÃO DE CONTRATOS";"SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO";"2020.0";"R$     9.599.952,25"
"4656";"GESTÃO DE CONTRATOS";"PASSAGENS";"2020.0";"R$       425.247,34"
"4656";"GESTÃO DE CONTRATOS";"OBRIGAÇÕES PATRONAIS";"2020.0";"R$       263.345,37"
"4656";"GESTÃO DE CONTRATOS";"MATERIAL DE CONSUMO";"2020.0";"R$     3.264.958,17"
"30611";"GESTÃO E DIVERSIDADE NA ESCOLA: RELAÇÕES, PROCESSOS E POLÍTICAS PÚBLICAS";"MATERIAL DE CONSUMO";"2020.0";"R$            50,00"
"30611";"GESTÃO E DIVERSIDADE NA ESCOLA: RELAÇÕES, PROCESSOS E POLÍTICAS PÚBLICAS";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$           528,79"
"30611";"GESTÃO E DIVERSIDADE NA ESCOLA: RELAÇÕES, PROCESSOS E POLÍTICAS PÚBLICAS";"SERV. PESSOA JURÍDICA";"2020.0";"R$           471,21"
"30814";"GO ZIKA GO: INTERVENÇÃO DE MOBILIDADE MOTORIZADA PARA MELHORAR A ATIVIDADE E PARTICIPAÇÃO DE CRIANÇAS COM SÍNDROME CONGÊNITA DO ZIKA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$        39.600,00"
"30773";"GRUPO ACORDE 2020: A MÚSICA POTIGUAR BRASILEIRA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         8.000,00"
"10409";"GRUPO CAPOEIRA BRASIL";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$           610,00"
"30697";"GRUPO DE APOIO PARA PROMOÇÃO DA AUTONOMIA, AUTOCUIDADO E ADAPTAÇÃO DA PESSOA COM ESTOMIA INTESTINAL";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         4.808,72"
"30778";"GRUPO DE DANÇA DA UFRN (GDUFRN) - 30 ANOS";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$        10.000,00"
"30577";"GRUPO DE ESTUDOS EM ARQUEOLOGIA: ABORDAGENS, MÉTODOS E ESPECIALIDADES";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$           778,40"
"30775";"GRUPO DE ÓPERA CANTO DELL'ARTE";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         4.000,00"
"30764";"GRUPO ESPERANÇA VIVA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$        11.524,00"
"30776";"GRUPO PARAFOLCLÓRICO DA UFRN 2020 - ESPETÁCULO ""NOSSO NOME É SERTÃO""";"SERV. PESSOA FÍSICA";"2020.0";"R$         4.150,00"
"30776";"GRUPO PARAFOLCLÓRICO DA UFRN 2020 - ESPETÁCULO ""NOSSO NOME É SERTÃO""";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         9.984,00"
"30771";"GRUPPERC - GRUPO DE PERCUSSÃO DA EMUFRN - TEMPORADA 2020";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         4.334,75"
"30781";"GUAP - EM BUSCA DE RECONHECIMENTO NACIONAL";"SERV. PESSOA FÍSICA";"2020.0";"R$         1.276,00"
"30781";"GUAP - EM BUSCA DE RECONHECIMENTO NACIONAL";"OBRIGAÇÕES PATRONAIS";"2020.0";"R$           255,20"
"30781";"GUAP - EM BUSCA DE RECONHECIMENTO NACIONAL";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         5.812,00"
"30781";"GUAP - EM BUSCA DE RECONHECIMENTO NACIONAL";"SERV. PESSOA JURÍDICA";"2020.0";"R$         2.500,00"
"30528";"GUARDA E PESQUISA DE BENS ARQUEOLÓGICOS NO MUSEU CÂMARA CASCUDO";"SERV. PESSOA JURÍDICA";"2020.0";"R$        67.932,24"
"30528";"GUARDA E PESQUISA DE BENS ARQUEOLÓGICOS NO MUSEU CÂMARA CASCUDO";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$        67.932,24"
"30652";"HISTÓRIA, MEMÓRIA DAS TECNOLOGIAS DE INFORMAÇÃO E TELECOMUNICAÇÕES NO RIO GRANDE DO NORTE:DO TELÉGRAFO ÀS REDES DE COMUNICAÇÃO DE 5ª GERAÇÃO E IOT_A CONTRIBUIÇÂO DA UFRN";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         4.000,00"
"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"SERV. PESSOA JURÍDICA";"2020.0";"R$         1.436,78"
"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         7.947,33"
"30312";"I ENCONTRO DE PESQUISA E EXTENSÃO EM POLÍTICA, PRODUÇÃO DE SUBJETIVIDADE E PRÁTICAS DE RESISTÊNCIA DA UFRN";"DIÁRIAS";"2020.0";"R$           639,64"
"11671";"IFC - TED Nº 01/2018 - SINFO";"SERV. PESSOA JURÍDICA";"2020.0";"R$       257.520,00"
"7846";"IFES - TC Nº 01/2013 - SINFOR";"SERV. PESSOA JURÍDICA";"2020.0";"R$       581.604,44"
"30414";"IFRN - TED Nº 01/2016 - PPGP";"AUXÍLIO FINANCEIRO A PESQUISADORES";"2020.0";"R$       100.300,00"
"30414";"IFRN - TED Nº 01/2016 - PPGP";"SERV. PESSOA JURÍDICA";"2020.0";"R$         5.662,50"
"30414";"IFRN - TED Nº 01/2016 - PPGP";"DIÁRIAS";"2020.0";"R$         2.507,50"
"30414";"IFRN - TED Nº 01/2016 - PPGP";"OBRIGAÇÕES PATRONAIS";"2020.0";"R$         7.480,00"
"30414";"IFRN - TED Nº 01/2016 - PPGP";"PASSAGENS";"2020.0";"R$        19.450,00"
"30414";"IFRN - TED Nº 01/2016 - PPGP";"SERV. PESSOA FÍSICA";"2020.0";"R$        37.400,00"
"30792";"IFRN - TED Nº 03/2020 - POP/RN";"SERV. PESSOA JURÍDICA";"2020.0";"R$       257.280,00"
"30999";"IFRS - TED Nº 01/2020 - SINFO";"SERV. PESSOA JURÍDICA";"2020.0";"R$       532.085,02"
"30519";"IF SUDESTE MG - TED Nº 02/2019 - SINFO";"SERV. PESSOA JURÍDICA";"2020.0";"R$       528.155,32"
"30580";"II CURSO DE CUIDADORES DE IDOSOS DO SERIDÓ";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         2.166,00"
"9063";"III CURSO DE ESPECIALIZAÇÃO EM FISIOTERAPIA TRAUMATO-ORTOPÉDICA E DESPORTIVA";"DIÁRIAS";"2020.0";"R$           300,90"
"9063";"III CURSO DE ESPECIALIZAÇÃO EM FISIOTERAPIA TRAUMATO-ORTOPÉDICA E DESPORTIVA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$       143.812,98"
"30592";"III CURSO DE FÉRIAS DE IMUNOLOGIA DO DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA DA UFRN";"MATERIAL DE CONSUMO";"2020.0";"R$         1.898,69"
"30592";"III CURSO DE FÉRIAS DE IMUNOLOGIA DO DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA DA UFRN";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         1.899,31"
"30596";"I MINICURSO DE COLETA E CURADORIA ENTOMOLÓGICA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         2.800,00"
"30799";"IMPACTO DA DIETOTERAPIA SOBRE A QUALIDADE DE VIDA E EVENTOS ADVERSOS DO TRATAMENTO EM MULHERES RECENTEMENTE DIGNOSTICADAS COM CÂNCER DE MAMA: ENSAIO CLÍNICO RANDOMIZADO";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$        19.964,12"
"30799";"IMPACTO DA DIETOTERAPIA SOBRE A QUALIDADE DE VIDA E EVENTOS ADVERSOS DO TRATAMENTO EM MULHERES RECENTEMENTE DIGNOSTICADAS COM CÂNCER DE MAMA: ENSAIO CLÍNICO RANDOMIZADO";"SERV. PESSOA JURÍDICA";"2020.0";"R$        20.433,79"
"30919";"IMPLANTAÇÃO DE UMA NOVA METODOLOGIA ATIVA: APRENDIZADO BASEADO EM PERGUNTAS (QBL)";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         7.000,00"
"30832";"IMPLANTAÇÃO DE UMA UNIDADE TÉCNICA DEMONSTRATIVA (UTD) DE PRODUÇÃO DE AÇAÍ (EUTERPE OLERACEA MART.) PARA FORTALECIMENTO DA AGRICULTURA FAMILIAR POTIGUAR";"MATERIAL DE CONSUMO";"2020.0";"R$            49,27"
"30832";"IMPLANTAÇÃO DE UMA UNIDADE TÉCNICA DEMONSTRATIVA (UTD) DE PRODUÇÃO DE AÇAÍ (EUTERPE OLERACEA MART.) PARA FORTALECIMENTO DA AGRICULTURA FAMILIAR POTIGUAR";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         5.162,93"
"11034";"IMPLEMENTAÇÃO DE AÇÕES VOLTADAS PARA CONSERVAÇÃO DE ENERGIA E VIGILÂNCIA";"EQUIP. MATERIAL PERMANENTE";"2020.0";"R$        58.933,74"
"11034";"IMPLEMENTAÇÃO DE AÇÕES VOLTADAS PARA CONSERVAÇÃO DE ENERGIA E VIGILÂNCIA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$       896.952,24"
"11034";"IMPLEMENTAÇÃO DE AÇÕES VOLTADAS PARA CONSERVAÇÃO DE ENERGIA E VIGILÂNCIA";"SERV. PESSOA JURÍDICA";"2020.0";"R$       373.316,09"
"30924";"IMPLEMENTAÇÃO DE PRÁTICAS DE ANÁLISES BIOQUÍMICAS NAS DISCIPLINAS DE BIOQUÍMICA PARA OS CURSOS DE BACHARELADO EM ENFERMAGEM E FARMÁCIA";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         6.974,72"
"30019";"INCLUIR";"AUX. FINANCEIRO ESTUDANTE";"2020.0";"R$       355.141,00"
"7829";"INCRA/UFRN - GESTÃO DE COOPERATIVAS";"MATERIAL DE CONSUMO";"2020.0";"R$         2.338,83"
"30795";"INPE - TED Nº 02/2020 - POP/RN";"SERV. PESSOA JURÍDICA";"2020.0";"R$        54.720,00"
"30983";"INPE - TED Nº 04/2020 - SBCDA";"SERV. PESSOA JURÍDICA";"2020.0";"R$       600.000,00"
"30989";"INPE - TED Nº 05/2020 - PLATAFORMA SAMANAÚ";"SERV. PESSOA JURÍDICA";"2020.0";"R$       300.000,00"
"30728";"INSETOS NO MUSEU: REVITALIZAÇÃO DA EXPOSIÇÃO E DIVULGAÇÃO CIENTÍFICA SOBRE ENTOMOLOGIA NO MCM";"SERV. PESSOA JURÍDICA";"2020.0";"R$           249,65"
"30728";"INSETOS NO MUSEU: REVITALIZAÇÃO DA EXPOSIÇÃO E DIVULGAÇÃO CIENTÍFICA SOBRE ENTOMOLOGIA NO MCM";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$         2.382,01"
"30728";"INSETOS NO MUSEU: REVITALIZAÇÃO DA EXPOSIÇÃO E DIVULGAÇÃO CIENTÍFICA SOBRE ENTOMOLOGIA NO MCM";"MATERIAL DE CONSUMO";"2020.0";"R$         1.741,40"
"31004";"INSTALAÇÃO E MANUTENÇÃO DE INFRAESTRUTURA DE CABEAMENTO DE FIBRA ÓPTICA";"SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO";"2020.0";"R$     1.429.458,86"
"31004";"INSTALAÇÃO E MANUTENÇÃO DE INFRAESTRUTURA DE CABEAMENTO DE FIBRA ÓPTICA";"MATERIAL DE CONSUMO";"2020.0";"R$         6.200,00"
"6919";"INSTITUTO DE MEDICINA TROPICAL - IMT-RN";"MATERIAL DE CONSUMO";"2020.0";"R$       183.285,89"
"6919";"INSTITUTO DE MEDICINA TROPICAL - IMT-RN";"SERV. PESSOA JURÍDICA";"2020.0";"R$        83.759,00"
"6919";"INSTITUTO DE MEDICINA TROPICAL - IMT-RN";"SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO";"2020.0";"R$           768,00"
"6919";"INSTITUTO DE MEDICINA TROPICAL - IMT-RN";"PASSAGENS";"2020.0";"R$         7.884,65"
"6919";"INSTITUTO DE MEDICINA TROPICAL - IMT-RN";"OUTRAS DESPESAS CORRENTES-APLICAÇÕES DIRETA";"2020.0";"R$       200.143,05"
"6919";"INSTITUTO DE MEDICINA TROPICAL - IMT-RN";"AUX. FINANCEIRO ESTUDANTE";"2020.0";"R$           400,00"
"6919";"INSTITUTO DE MEDICINA TROPICAL - IMT-RN";"DIÁRIAS";"2020.0";"R$         2.219,73"
"6919";"INSTITUTO DE MEDICINA TROPICAL - IMT-RN";"EQUIP. MATERIAL PERMANENTE";"2020.0";"R$         4.240,00"
"6919";"INSTITUTO DE MEDICINA TROPICAL - IMT-RN";"LOC. MÃO-DE-OBRA";"2020.0";"R$       124.820,73"
"6026";"INSTITUTO DO CÉREBRO";"DIV.EXERCÍCIOS ANTERIORES";"2020.0";"R$         3.576,00"
"6026";"INSTITUTO DO CÉREBRO";"MATERIAL DE CONSUMO";"2020.0";"R$       135.306,79"
"6026";"INSTITUTO DO CÉREBRO";"SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO";"2020.0";"R$         3.943,25"
"6026";"INSTITUTO DO CÉREBRO";"SERV. PESSOA JURÍDICA";"2020.0";"R$        38.351,58"
